time_s,agent_id,x,y,base_speed,desired_speed,speed_factor,extinction_per_m
32.01,1,-13.12798962786154,-0.04886852477788799,1.25,1.1490793201133145,0.9192634560906515,1.0
32.11,1,-13.013081697737931,-0.04881520540333801,1.25,1.1490793201133145,0.9192634560906515,1.0
32.21,1,-12.898173767639285,-0.04876211545105575,1.25,1.1490793201133145,0.9192634560906515,1.0
32.31,1,-12.783265837565784,-0.048709254575613654,1.25,1.1490793201133145,0.9192634560906515,1.0
32.41,1,-12.668357907517606,-0.04865662243375256,1.25,1.1490793201133145,0.9192634560906515,1.0
32.52,1,-12.541959184494074,-0.048598990857959976,1.25,1.1490793201133145,0.9192634560906515,1.0
32.63,1,-12.415560461501645,-0.04854163518614625,1.25,1.1490793201133145,0.9192634560906515,1.0
32.73,1,-12.300652531535713,-0.04848973271023789,1.25,1.1490793201133145,0.9192634560906515,1.0
32.84,1,-12.17425380860332,-0.04843290252333209,1.25,1.1490793201133145,0.9192634560906515,1.0
32.95,1,-12.047855085702729,-0.0483763469464197,1.25,1.1490793201133145,0.9192634560906515,1.0
33.06,1,-11.921456362834178,-0.04832006554084525,1.25,1.1490793201133145,0.9192634560906515,1.0
33.16,1,-11.80654843298169,-0.04826913817742878,1.25,1.1490793201133145,0.9192634560906515,1.0
33.27,1,-11.680149710174996,-0.048213378983134866,1.25,1.1490793201133145,0.9192634560906515,1.0
33.38,1,-11.553750987401058,-0.04815789270192506,1.25,1.1490793201133145,0.9192634560906515,1.0
33.48,1,-11.4388430576352,-0.04810768709463066,1.25,1.1490793201133145,0.9192634560906515,1.0
33.59,1,-11.31244433492448,-0.048052720647859155,1.25,1.1490793201133145,0.9192634560906515,1.0
33.7,1,-11.186045612247236,-0.04799802588237654,1.25,1.1490793201133145,0.9192634560906515,1.0
33.81,1,-11.059646889603714,-0.04794360238084542,1.25,1.1490793201133145,0.9192634560906515,1.0
33.91,1,-10.944738959957258,-0.04789436151608066,1.25,1.1490793201133145,0.9192634560906515,1.0
34.02,1,-10.818340237378807,-0.04784045473445785,1.25,1.1490793201133145,0.9192634560906515,1.0
34.13,1,-10.691941514834806,-0.04778681802038716,1.25,1.1490793201133145,0.9192634560906515,1.0
34.23,1,-10.577033585279455,-0.04773829138634956,1.25,1.1490793201133145,0.9192634560906515,1.0
34.34,1,-10.450634862801925,-0.04768516913321407,1.25,1.1490793201133145,0.9192634560906515,1.0
34.45,1,-10.324236140359583,-0.04763231577746837,1.25,1.1490793201133145,0.9192634560906515,1.0
34.55,1,-10.209328210897294,-0.04758450027950636,1.25,1.1490793201133145,0.9192634560906515,1.0
34.66,1,-10.08292948852283,-0.04753215917573559,1.25,1.1490793201133145,0.9192634560906515,1.0
34.77,1,-9.956530766184295,-0.04748008582535194,1.25,1.1490793201133145,0.9192634560906515,1.0
34.88,1,-9.830132043881953,-0.047428279841133826,1.25,1.1490793201133145,0.9192634560906515,1.0
34.98,1,-9.715224114547805,-0.0473814151805036,1.25,1.1490793201133145,0.9192634560906515,1.0
35.09,1,-9.588825392315266,-0.047330118558486754,1.25,1.1490793201133145,0.9192634560906515,1.0
35.2,1,-9.462426670119662,-0.04727908819368122,1.25,1.1490793201133145,0.9192634560906515,1.0
35.3,1,-9.347518740883208,-0.04723292768682306,1.25,1.1490793201133145,0.9192634560906515,1.0
35.41,1,-9.221120018758857,-0.047182404591970824,1.25,1.1490793201133145,0.9192634560906515,1.0
35.52,1,-9.094721296672208,-0.04713214667139461,1.25,1.1490793201133145,0.9192634560906515,1.0
35.63,1,-8.968322574623528,-0.047082153558836694,1.25,1.1490793201133145,0.9192634560906515,1.0
35.73,1,-8.853414645521534,-0.0470369347611022,1.25,1.1490793201133145,0.9192634560906515,1.0
35.84,1,-8.727015923546073,-0.04698744618517809,1.25,1.1490793201133145,0.9192634560906515,1.0
35.95,1,-8.60061720160936,-0.04693822136923473,1.25,1.1490793201133145,0.9192634560906515,1.0
36.05,1,-8.485709272609828,-0.04689370012101828,1.25,1.1490793201133145,0.9192634560906515,1.0
36.16,1,-8.359310550747825,-0.04684497786567143,1.25,1.1490793201133145,0.9192634560906515,1.0
36.27,1,-8.232911828925348,-0.04679651834820335,1.25,1.1490793201133145,0.9192634560906515,1.0
36.38,1,-8.106513107142668,-0.046748321223252946,1.25,1.1490793201133145,0.9192634560906515,1.0
36.48,1,-7.991605178284085,-0.04670473306300875,1.25,1.1490793201133145,0.9192634560906515,1.0
36.59,1,-7.865206456578142,-0.046657035921288253,1.25,1.1490793201133145,0.9192634560906515,1.0
36.7,1,-7.738807734912795,-0.046609600184808024,1.25,1.1490793201133145,0.9192634560906515,1.0
36.8,1,-7.623899806161574,-0.046566703346666634,1.25,1.1490793201133145,0.9192634560906515,1.0
36.91,1,-7.497501084574493,-0.04651976573334618,1.25,1.1490793201133145,0.9192634560906515,1.0
37.02,1,-7.371102363028814,-0.04647308856389889,1.25,1.1490793201133145,0.9192634560906515,1.0
37.13,1,-7.244703641524815,-0.04642667151383995,1.25,1.1490793201133145,0.9192634560906515,1.0
37.23,1,-7.12979571292122,-0.04638469964851454,1.25,1.1490793201133145,0.9192634560906515,1.0
37.34,1,-7.003396991497575,-0.04633877830005014,1.25,1.1490793201133145,0.9192634560906515,1.0
37.45,1,-6.87699827011643,-0.046293116144437284,1.25,1.1490793201133145,0.9192634560906515,1.0
37.55,1,-6.762090341625238,-0.04625182975027252,1.25,1.1490793201133145,0.9192634560906515,1.0
37.66,1,-6.635691620326025,-0.04620666155217037,1.25,1.1490793201133145,0.9192634560906515,1.0
37.77,1,-6.509292899070144,-0.04616175164632731,1.25,1.1490793201133145,0.9192634560906515,1.0
37.88,1,-6.382894177857883,-0.04611709972916235,1.25,1.1490793201133145,0.9192634560906515,1.0
37.98,1,-6.267986249521199,-0.046076730698737384,1.25,1.1490793201133145,0.9192634560906515,1.0
38.09,1,-6.14158752839302,-0.04603257047352453,1.25,1.1490793201133145,0.9192634560906515,1.0
38.2,1,-6.015188807309309,-0.04598866737131402,1.25,1.1490793201133145,0.9192634560906515,1.0
38.3,1,-5.900280879090224,-0.04594897833807738,1.25,1.1490793201133145,0.9192634560906515,1.0
38.41,1,-5.7738821580922215,-0.04590556530000949,1.25,1.1490793201133145,0.9192634560906515,1.0
38.52,1,-5.6474834371395435,-0.04586240854530754,1.25,1.1490793201133145,0.9192634560906515,1.0
38.63,1,-5.521084716232489,-0.04581950779137085,1.25,1.1490793201133145,0.9192634560906515,1.0
38.73,1,-5.406176788175009,-0.04578072902013577,1.25,1.1490793201133145,0.9192634560906515,1.0
38.84,1,-5.279778067355883,-0.045738316221361076,1.25,1.1490793201133145,0.9192634560906515,1.0
38.95,1,-5.153379346583255,-0.04569615861880135,1.25,1.1490793201133145,0.9192634560906515,1.0
39.05,1,-5.038471418648742,-0.04565805474913351,1.25,1.1490793201133145,0.9192634560906515,1.0
39.16,1,-4.912072697965723,-0.04561638359076509,1.25,1.1490793201133145,0.9192634560906515,1.0
39.27,1,-4.785673977330089,-0.04557496685025841,1.25,1.1490793201133145,0.9192634560906515,1.0
39.38,1,-4.659275256742147,-0.04553380426612027,1.25,1.1490793201133145,0.9192634560906515,1.0
39.48,1,-4.544367328976572,-0.04549660406651821,1.25,1.1490793201133145,0.9192634560906515,1.0
39.59,1,-4.417968608480536,-0.04545592597511774,1.25,1.1490793201133145,0.9192634560906515,1.0
39.7,1,-4.291569888033096,-0.04541550129707401,1.25,1.1490793201133145,0.9192634560906515,1.0
39.8,1,-4.176661960396038,-0.04537897128406337,1.25,1.1490793201133145,0.9192634560906515,1.0
39.91,1,-4.050263240042244,-0.04533902970547581,1.25,1.1490793201133145,0.9192634560906515,1.0
40.02,1,-3.9238645197379625,-0.045299340823653104,1.25,1.1490793201133145,0.9192634560906515,1.0
40.13,1,-3.797465799483513,-0.0452599043983891,1.25,1.1490793201133145,0.9192634560906515,1.0
40.23,1,-3.68255787202298,-0.04522427197702345,1.25,1.1490793201133145,0.9192634560906515,1.0
